날짜,RDC,트럭,1회전_Shipment,1회전_광역도시,1회전_시군구,1회전_수량,1회전_상차시작,1회전_도착,1회전_소요분,갭_분,2회전_Shipment,2회전_광역도시,2회전_시군구,2회전_수량,2회전_상차시작,2회전_도착,2회전_소요분,총소요분
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,81,1005219149,경기도,안성시,2,12:37,16:13,216,439
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,123,1005220650,경기도,성남시 중원구,14,13:19,16:36,197,462
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,130,1005220784,인천광역시,서구,12,13:26,17:39,253,526
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,133,1005220822,경기도,시흥시,1,13:29,14:57,88,364
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,149,1005220710,충청남도,천안시 동남구,30,13:45,16:44,179,470
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,163,1005220604,경기도,안양시 동안구,1,13:59,17:15,197,502
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,181,1005221597,경기도,수원시 권선구,2,14:17,16:38,141,465
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,183,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,457
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,188,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,459
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,197,1005221714,경기도,화성시,4,14:33,15:51,78,418
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,230,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,499
2025-11-27,평택RDC,3.5T,1005220640,경기도,안양시 동안구,44,08:54,11:16,143,233,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,595
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,100,1005220650,경기도,성남시 중원구,14,13:19,16:36,197,457
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,106,1005220784,인천광역시,서구,12,13:26,17:39,253,521
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,110,1005220822,경기도,시흥시,1,13:29,14:57,88,359
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,126,1005220710,충청남도,천안시 동남구,30,13:45,16:44,179,465
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,139,1005220604,경기도,안양시 동안구,1,13:59,17:15,197,497
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,157,1005221597,경기도,수원시 권선구,2,14:17,16:38,141,460
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,160,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,452
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,165,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,454
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,173,1005221714,경기도,화성시,4,14:33,15:51,78,413
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,207,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,494
2025-11-27,평택RDC,3.5T,1005220680,경기도,하남시,4,08:58,11:40,161,209,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,590
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,74,1005220710,충청남도,천안시 동남구,30,13:45,16:44,179,453
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,88,1005220604,경기도,안양시 동안구,1,13:59,17:15,197,485
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,106,1005221597,경기도,수원시 권선구,2,14:17,16:38,141,447
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,108,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,439
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,114,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,442
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,122,1005221714,경기도,화성시,4,14:33,15:51,78,400
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,155,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,482
2025-11-27,평택RDC,3.5T,1005220579,경기도,용인시 처인구,4,09:11,12:31,200,158,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,577
2025-11-27,평택RDC,3.5T,1005220711,서울특별시,금천구,2,09:18,13:39,261,87,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,474
2025-11-27,평택RDC,3.5T,1005220711,서울특별시,금천구,2,09:18,13:39,261,90,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,570
2025-11-27,평택RDC,3.5T,1005220519,경기도,성남시 수정구,1,09:49,13:40,231,86,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,444
2025-11-27,평택RDC,3.5T,1005220519,경기도,성남시 수정구,1,09:49,13:40,231,89,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,539
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,78,1005221597,경기도,수원시 권선구,2,14:17,16:38,141,368
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,80,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,360
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,85,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,363
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,94,1005221714,경기도,화성시,4,14:33,15:51,78,321
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,127,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,403
2025-11-27,평택RDC,3.5T,1005220662,경기도,수원시 장안구,2,10:30,12:59,149,130,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,498
2025-11-27,평택RDC,3.5T,1005220539,충청남도,천안시 서북구,2,10:42,13:18,157,61,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,348
2025-11-27,평택RDC,3.5T,1005220539,충청남도,천안시 서북구,2,10:42,13:18,157,66,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,351
2025-11-27,평택RDC,3.5T,1005220539,충청남도,천안시 서북구,2,10:42,13:18,157,74,1005221714,경기도,화성시,4,14:33,15:51,78,309
2025-11-27,평택RDC,3.5T,1005220539,충청남도,천안시 서북구,2,10:42,13:18,157,108,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,391
2025-11-27,평택RDC,3.5T,1005220539,충청남도,천안시 서북구,2,10:42,13:18,157,110,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,487
2025-11-27,평택RDC,3.5T,1005220651,경기도,용인시 기흥구,5,11:03,13:25,142,68,1005221714,경기도,화성시,4,14:33,15:51,78,288
2025-11-27,평택RDC,3.5T,1005220651,경기도,용인시 기흥구,5,11:03,13:25,142,102,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,370
2025-11-27,평택RDC,3.5T,1005220651,경기도,용인시 기흥구,5,11:03,13:25,142,104,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,465
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,61,1005221597,경기도,수원시 권선구,2,14:17,16:38,141,324
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,63,1005221596,경기도,용인시 기흥구,4,14:19,16:30,131,316
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,68,1005221704,충청남도,천안시 동남구,20,14:25,16:33,128,319
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,77,1005221714,경기도,화성시,4,14:33,15:51,78,277
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,110,1005221751,경기도,수원시 영통구,5,15:06,17:12,126,358
2025-11-27,평택RDC,3.5T,1005220795,경기도,시흥시,20,11:14,13:16,122,113,1005221657,경기도,수원시 장안구,2,15:09,18:48,219,454
